date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,Hour,Day_of_Week,Month,Weekend,Power_Factor_Ratio,High_Load
11/12/2018 6:45,3.6,3.1,0,0,75.78,100,24300,Weekday,Tuesday,Light_Load,6,Monday,November,Weekday,1.319609396,0
11/12/2018 7:00,3.49,2.95,0,0,76.37,100,25200,Weekday,Tuesday,Light_Load,7,Monday,November,Weekday,1.309414692,0
11/12/2018 7:15,4.1,3.6,0,0,75.14,100,26100,Weekday,Tuesday,Light_Load,7,Monday,November,Weekday,1.330849082,0
11/12/2018 7:30,4.07,3.78,0,0,73.27,100,27000,Weekday,Tuesday,Light_Load,7,Monday,November,Weekday,1.364815068,0
11/12/2018 7:45,4.86,3.46,0.04,0,81.46,100,27900,Weekday,Tuesday,Light_Load,7,Monday,November,Weekday,1.227596366,0
11/12/2018 8:00,14.83,10.55,0,0.01,81.48,100,28800,Weekday,Tuesday,Light_Load,8,Monday,November,Weekday,1.227295042,0
11/12/2018 8:15,44.21,31.14,0,0.02,81.76,100,29700,Weekday,Tuesday,Light_Load,8,Monday,November,Weekday,1.223091977,0
11/12/2018 8:30,54.04,36.9,0,0.02,82.58,100,30600,Weekday,Tuesday,Light_Load,8,Monday,November,Weekday,1.210946961,1
11/12/2018 8:45,61.74,40.57,0,0.03,83.57,100,31500,Weekday,Tuesday,Light_Load,8,Monday,November,Weekday,1.196601651,1
11/12/2018 9:00,69.48,32.47,0,0.03,90.6,100,32400,Weekday,Tuesday,Light_Load,9,Monday,November,Weekday,1.103752759,1
11/12/2018 9:15,75.38,37.01,0,0.03,89.76,100,33300,Weekday,Tuesday,Medium_Load,9,Monday,November,Weekday,1.114081996,1
11/12/2018 9:30,71.82,33.55,0,0.03,90.6,100,34200,Weekday,Tuesday,Medium_Load,9,Monday,November,Weekday,1.103752759,1
11/12/2018 9:45,71.24,35.32,0,0.03,89.59,100,35100,Weekday,Tuesday,Medium_Load,9,Monday,November,Weekday,1.116196004,1
11/12/2018 10:00,54.86,21.02,0,0.03,93.38,100,36000,Weekday,Tuesday,Medium_Load,10,Monday,November,Weekday,1.070893125,1
11/12/2018 10:15,66.13,31.68,0,0.03,90.19,100,36900,Weekday,Tuesday,Maximum_Load,10,Monday,November,Weekday,1.108770374,1
11/12/2018 10:30,73.08,36.83,0,0.03,89.3,100,37800,Weekday,Tuesday,Maximum_Load,10,Monday,November,Weekday,1.119820829,1
11/12/2018 10:45,77.51,42.34,0,0.04,87.76,100,38700,Weekday,Tuesday,Maximum_Load,10,Monday,November,Weekday,1.139471285,1
11/12/2018 11:00,72.54,35.82,0,0.03,89.66,100,39600,Weekday,Tuesday,Maximum_Load,11,Monday,November,Weekday,1.115324559,1
11/12/2018 11:15,63.83,29.41,0,0.03,90.82,100,40500,Weekday,Tuesday,Maximum_Load,11,Monday,November,Weekday,1.101079057,1
11/12/2018 11:30,67.07,33.48,0,0.03,89.47,100,41400,Weekday,Tuesday,Maximum_Load,11,Monday,November,Weekday,1.117693081,1
11/12/2018 11:45,84.24,45.54,0,0.04,87.97,100,42300,Weekday,Tuesday,Maximum_Load,11,Monday,November,Weekday,1.136751165,1
11/12/2018 12:00,72.79,39.89,0,0.03,87.7,100,43200,Weekday,Tuesday,Maximum_Load,12,Monday,November,Weekday,1.140250855,1
11/12/2018 12:15,7.96,0.32,19.4,0,99.92,37.96,44100,Weekday,Tuesday,Medium_Load,12,Monday,November,Weekday,0.379903923,0
11/12/2018 12:30,5.8,0,20.77,0,100,26.9,45000,Weekday,Tuesday,Medium_Load,12,Monday,November,Weekday,0.269,0
11/12/2018 12:45,6.98,0,19.94,0,100,33.04,45900,Weekday,Tuesday,Medium_Load,12,Monday,November,Weekday,0.3304,0
11/12/2018 13:00,6.95,0,20.05,0,100,32.75,46800,Weekday,Tuesday,Medium_Load,13,Monday,November,Weekday,0.3275,0
11/12/2018 13:15,38.45,12.46,4.93,0.02,95.13,99.19,47700,Weekday,Tuesday,Medium_Load,13,Monday,November,Weekday,1.04267844,0
11/12/2018 13:30,59.36,29.63,0,0.03,89.47,100,48600,Weekday,Tuesday,Medium_Load,13,Monday,November,Weekday,1.117693081,1
11/12/2018 13:45,66.02,34.56,0,0.03,88.6,100,49500,Weekday,Tuesday,Medium_Load,13,Monday,November,Weekday,1.128668172,1
11/12/2018 14:00,80.28,44.06,0,0.04,87.66,100,50400,Weekday,Tuesday,Medium_Load,14,Monday,November,Weekday,1.140771161,1
11/12/2018 14:15,75.53,39.92,0,0.03,88.41,100,51300,Weekday,Tuesday,Medium_Load,14,Monday,November,Weekday,1.131093768,1
11/12/2018 14:30,72,34.88,0,0.03,90,100,52200,Weekday,Tuesday,Medium_Load,14,Monday,November,Weekday,1.111111111,1
11/12/2018 14:45,72.61,40,0,0.03,87.59,100,53100,Weekday,Tuesday,Medium_Load,14,Monday,November,Weekday,1.141682841,1
11/12/2018 15:00,78.55,44.06,0,0.04,87.22,100,54000,Weekday,Tuesday,Medium_Load,15,Monday,November,Weekday,1.146526026,1
11/12/2018 15:15,73.98,39.38,0,0.03,88.27,100,54900,Weekday,Tuesday,Medium_Load,15,Monday,November,Weekday,1.132887731,1
11/12/2018 15:30,76.79,41.11,0,0.04,88.16,100,55800,Weekday,Tuesday,Medium_Load,15,Monday,November,Weekday,1.13430127,1
11/12/2018 15:45,80.46,44.89,0,0.04,87.33,100,56700,Weekday,Tuesday,Medium_Load,15,Monday,November,Weekday,1.145081873,1
11/12/2018 16:00,68.11,33.84,0,0.03,89.56,100,57600,Weekday,Tuesday,Medium_Load,16,Monday,November,Weekday,1.116569897,1
11/12/2018 16:15,71.68,36.79,0,0.03,88.97,100,58500,Weekday,Tuesday,Medium_Load,16,Monday,November,Weekday,1.123974373,1
11/12/2018 16:30,69.8,37.58,0,0.03,88.05,100,59400,Weekday,Tuesday,Medium_Load,16,Monday,November,Weekday,1.135718342,1
11/12/2018 16:45,75.46,41.22,0,0.03,87.76,100,60300,Weekday,Tuesday,Medium_Load,16,Monday,November,Weekday,1.139471285,1
11/12/2018 17:00,70.27,36.25,0,0.03,88.87,100,61200,Weekday,Tuesday,Medium_Load,17,Monday,November,Weekday,1.125239113,1
11/12/2018 17:15,78.48,44.5,0,0.04,86.99,100,62100,Weekday,Tuesday,Maximum_Load,17,Monday,November,Weekday,1.14955742,1
11/12/2018 17:30,66.78,32.8,0.04,0.03,89.76,100,63000,Weekday,Tuesday,Maximum_Load,17,Monday,November,Weekday,1.114081996,1
11/12/2018 17:45,32.11,0,3.89,0.01,100,99.27,63900,Weekday,Tuesday,Maximum_Load,17,Monday,November,Weekday,0.9927,0
11/12/2018 18:00,31.25,3.71,1.98,0.01,99.3,99.8,64800,Weekday,Tuesday,Maximum_Load,18,Monday,November,Weekday,1.005035247,0
11/12/2018 18:15,36.4,14.94,0,0.02,92.51,100,65700,Weekday,Tuesday,Maximum_Load,18,Monday,November,Weekday,1.08096422,0
11/12/2018 18:30,39.56,15.98,0,0.02,92.72,100,66600,Weekday,Tuesday,Maximum_Load,18,Monday,November,Weekday,1.078515962,0
11/12/2018 18:45,51.44,18.29,0,0.02,94.22,100,67500,Weekday,Tuesday,Maximum_Load,18,Monday,November,Weekday,1.061345786,1
11/12/2018 19:00,51.52,18.04,0,0.02,94.38,100,68400,Weekday,Tuesday,Maximum_Load,19,Monday,November,Weekday,1.059546514,1
11/12/2018 19:15,53.57,20.88,0,0.02,93.17,100,69300,Weekday,Tuesday,Maximum_Load,19,Monday,November,Weekday,1.073306858,1
11/12/2018 19:30,52.81,19.91,0,0.02,93.57,100,70200,Weekday,Tuesday,Maximum_Load,19,Monday,November,Weekday,1.068718606,1
11/12/2018 19:45,52.38,18.61,0,0.02,94.23,100,71100,Weekday,Tuesday,Maximum_Load,19,Monday,November,Weekday,1.061233153,1
11/12/2018 20:00,53.21,21.06,0,0.02,92.98,100,72000,Weekday,Tuesday,Maximum_Load,20,Monday,November,Weekday,1.075500108,1
11/12/2018 20:15,51.91,18.9,0,0.02,93.97,100,72900,Weekday,Tuesday,Medium_Load,20,Monday,November,Weekday,1.064169416,1
11/12/2018 20:30,53.46,18.47,0,0.02,94.52,100,73800,Weekday,Tuesday,Medium_Load,20,Monday,November,Weekday,1.057977148,1
11/12/2018 20:45,32.36,2.74,3.02,0.01,99.64,99.57,74700,Weekday,Tuesday,Medium_Load,20,Monday,November,Weekday,0.999297471,0
11/12/2018 21:00,28.37,0.04,4.64,0.01,100,98.69,75600,Weekday,Tuesday,Medium_Load,21,Monday,November,Weekday,0.9869,0
11/12/2018 21:15,6.77,0,20.2,0,100,31.78,76500,Weekday,Tuesday,Medium_Load,21,Monday,November,Weekday,0.3178,0
11/12/2018 21:30,5.69,0,20.92,0,100,26.25,77400,Weekday,Tuesday,Medium_Load,21,Monday,November,Weekday,0.2625,0
11/12/2018 21:45,5.8,0,20.77,0,100,26.9,78300,Weekday,Tuesday,Medium_Load,21,Monday,November,Weekday,0.269,0
11/12/2018 22:00,5.69,0,20.56,0,100,26.67,79200,Weekday,Tuesday,Medium_Load,22,Monday,November,Weekday,0.2667,0
11/12/2018 22:15,5.47,3.96,0.36,0,81,99.78,80100,Weekday,Tuesday,Maximum_Load,22,Monday,November,Weekday,1.231851852,0
11/12/2018 22:30,5.44,4.1,0,0,79.86,100,81000,Weekday,Tuesday,Maximum_Load,22,Monday,November,Weekday,1.252191335,0
11/12/2018 22:45,4.97,4.18,0,0,76.53,100,81900,Weekday,Tuesday,Maximum_Load,22,Monday,November,Weekday,1.30667712,0
11/12/2018 23:00,4.36,4.21,0,0,71.94,100,82800,Weekday,Tuesday,Maximum_Load,23,Monday,November,Weekday,1.390047262,0
11/12/2018 23:15,4.25,3.64,0.07,0,75.95,99.99,83700,Weekday,Tuesday,Light_Load,23,Monday,November,Weekday,1.316524029,0
11/12/2018 23:30,4.21,3.35,0.14,0,78.25,99.94,84600,Weekday,Tuesday,Light_Load,23,Monday,November,Weekday,1.277188498,0
11/12/2018 23:45,4.14,3.42,0.11,0,77.1,99.96,85500,Weekday,Tuesday,Light_Load,23,Monday,November,Weekday,1.296498054,0
11/12/2018 0:00,4.18,3.35,0.18,0,78.03,99.91,0,Weekday,Tuesday,Light_Load,0,Monday,November,Weekday,1.280404972,0
12/12/2018 0:15,4.21,3.31,0.11,0,78.61,99.97,900,Weekday,Wednesday,Light_Load,0,Wednesday,December,Weekday,1.271721155,0
12/12/2018 0:30,4.14,3.56,0.04,0,75.82,100,1800,Weekday,Wednesday,Light_Load,0,Wednesday,December,Weekday,1.318913216,0
12/12/2018 0:45,4.14,3.38,0.11,0,77.46,99.96,2700,Weekday,Wednesday,Light_Load,0,Wednesday,December,Weekday,1.290472502,0
12/12/2018 1:00,4.14,3.31,0.14,0,78.11,99.94,3600,Weekday,Wednesday,Light_Load,1,Wednesday,December,Weekday,1.27947766,0
12/12/2018 1:15,4.21,3.31,0.14,0,78.61,99.94,4500,Weekday,Wednesday,Light_Load,1,Wednesday,December,Weekday,1.271339524,0
12/12/2018 1:30,4.18,3.31,0.11,0,78.4,99.97,5400,Weekday,Wednesday,Light_Load,1,Wednesday,December,Weekday,1.275127551,0
12/12/2018 1:45,4.75,3.2,0.07,0,82.94,99.99,6300,Weekday,Wednesday,Light_Load,1,Wednesday,December,Weekday,1.205570292,0
12/12/2018 2:00,5.33,3.42,0,0,84.16,100,7200,Weekday,Wednesday,Light_Load,2,Wednesday,December,Weekday,1.188212928,0
12/12/2018 2:15,4.25,3.38,0.07,0,78.27,99.99,8100,Weekday,Wednesday,Light_Load,2,Wednesday,December,Weekday,1.277500958,0
12/12/2018 2:30,4.25,3.56,0.04,0,76.66,100,9000,Weekday,Wednesday,Light_Load,2,Wednesday,December,Weekday,1.304461258,0
12/12/2018 2:45,4.18,3.53,0.04,0,76.4,100,9900,Weekday,Wednesday,Light_Load,2,Wednesday,December,Weekday,1.308900524,0
12/12/2018 3:00,4.21,3.64,0.04,0,75.65,100,10800,Weekday,Wednesday,Light_Load,3,Wednesday,December,Weekday,1.321877065,0
12/12/2018 3:15,4.18,3.67,0,0,75.15,100,11700,Weekday,Wednesday,Light_Load,3,Wednesday,December,Weekday,1.330671989,0
12/12/2018 3:30,4.18,3.67,0.04,0,75.15,100,12600,Weekday,Wednesday,Light_Load,3,Wednesday,December,Weekday,1.330671989,0
12/12/2018 3:45,4.25,3.71,0,0,75.33,100,13500,Weekday,Wednesday,Light_Load,3,Wednesday,December,Weekday,1.327492367,0
12/12/2018 4:00,4.18,3.64,0.04,0,75.41,100,14400,Weekday,Wednesday,Light_Load,4,Wednesday,December,Weekday,1.326084074,0
12/12/2018 4:15,4.03,3.49,0,0,75.59,100,15300,Weekday,Wednesday,Light_Load,4,Wednesday,December,Weekday,1.322926313,0
12/12/2018 4:30,3.46,2.56,0,0,80.39,100,16200,Weekday,Wednesday,Light_Load,4,Wednesday,December,Weekday,1.243935813,0
12/12/2018 4:45,3.46,2.48,0.04,0,81.28,99.99,17100,Weekday,Wednesday,Light_Load,4,Wednesday,December,Weekday,1.230191929,0
12/12/2018 5:00,3.53,2.48,0.04,0,81.83,99.99,18000,Weekday,Wednesday,Light_Load,5,Wednesday,December,Weekday,1.2219235,0
12/12/2018 5:15,3.46,2.52,0,0,80.83,100,18900,Weekday,Wednesday,Light_Load,5,Wednesday,December,Weekday,1.237164419,0
12/12/2018 5:30,3.49,2.59,0.04,0,80.3,99.99,19800,Weekday,Wednesday,Light_Load,5,Wednesday,December,Weekday,1.245205479,0
12/12/2018 5:45,4,3.64,0,0,73.96,100,20700,Weekday,Wednesday,Light_Load,5,Wednesday,December,Weekday,1.352082207,0
12/12/2018 6:00,4.25,3.74,0,0,75.07,100,21600,Weekday,Wednesday,Light_Load,6,Wednesday,December,Weekday,1.332090049,0
12/12/2018 6:15,3.85,2.92,0,0,79.68,100,22500,Weekday,Wednesday,Light_Load,6,Wednesday,December,Weekday,1.25502008,0
12/12/2018 6:30,3.42,2.48,0,0,80.96,100,23400,Weekday,Wednesday,Light_Load,6,Wednesday,December,Weekday,1.235177866,0
12/12/2018 6:45,3.42,2.38,0.04,0,82.08,99.99,24300,Weekday,Wednesday,Light_Load,6,Wednesday,December,Weekday,1.218201754,0
12/12/2018 7:00,3.96,3.31,0.04,0,76.73,99.99,25200,Weekday,Wednesday,Light_Load,7,Wednesday,December,Weekday,1.303140884,0
12/12/2018 7:15,4.1,3.31,0.07,0,77.81,99.99,26100,Weekday,Wednesday,Light_Load,7,Wednesday,December,Weekday,1.285053335,0
12/12/2018 7:30,4.32,3.28,0.18,0,79.64,99.91,27000,Weekday,Wednesday,Light_Load,7,Wednesday,December,Weekday,1.254520342,0
12/12/2018 7:45,5.83,3.13,0.22,0,88.11,99.93,27900,Weekday,Wednesday,Light_Load,7,Wednesday,December,Weekday,1.134150494,0
12/12/2018 8:00,5.8,2.92,0.29,0,89.32,99.88,28800,Weekday,Wednesday,Light_Load,8,Wednesday,December,Weekday,1.118226601,0
12/12/2018 8:15,36.86,27.04,0.14,0.02,80.63,100,29700,Weekday,Wednesday,Light_Load,8,Wednesday,December,Weekday,1.240233164,0
12/12/2018 8:30,60.37,44.5,0,0.03,80.49,100,30600,Weekday,Wednesday,Light_Load,8,Wednesday,December,Weekday,1.242390359,1
12/12/2018 8:45,66.46,44.14,0,0.03,83.3,100,31500,Weekday,Wednesday,Light_Load,8,Wednesday,December,Weekday,1.200480192,1
12/12/2018 9:00,69.05,30.1,0,0.03,91.67,100,32400,Weekday,Wednesday,Light_Load,9,Wednesday,December,Weekday,1.090869423,1
12/12/2018 9:15,63.86,25.49,0,0.03,92.87,100,33300,Weekday,Wednesday,Medium_Load,9,Wednesday,December,Weekday,1.076773985,1
12/12/2018 9:30,65.59,28.91,0,0.03,91.51,100,34200,Weekday,Wednesday,Medium_Load,9,Wednesday,December,Weekday,1.092776746,1
12/12/2018 9:45,60.98,24.23,0,0.03,92.93,100,35100,Weekday,Wednesday,Medium_Load,9,Wednesday,December,Weekday,1.076078769,1
12/12/2018 10:00,65.74,29.66,0,0.03,91.15,100,36000,Weekday,Wednesday,Medium_Load,10,Wednesday,December,Weekday,1.097092704,1
12/12/2018 10:15,57.17,20.02,0,0.03,94.38,100,36900,Weekday,Wednesday,Maximum_Load,10,Wednesday,December,Weekday,1.059546514,1
12/12/2018 10:30,64.55,27.97,0,0.03,91.76,100,37800,Weekday,Wednesday,Maximum_Load,10,Wednesday,December,Weekday,1.089799477,1
12/12/2018 10:45,53.42,18.18,0,0.02,94.67,100,38700,Weekday,Wednesday,Maximum_Load,10,Wednesday,December,Weekday,1.056300834,1
12/12/2018 11:00,65.88,28.4,0,0.03,91.83,100,39600,Weekday,Wednesday,Maximum_Load,11,Wednesday,December,Weekday,1.088968747,1
12/12/2018 11:15,57.71,22.54,0,0.03,93.15,100,40500,Weekday,Wednesday,Maximum_Load,11,Wednesday,December,Weekday,1.073537305,1
12/12/2018 11:30,59.76,22.18,0,0.03,93.75,100,41400,Weekday,Wednesday,Maximum_Load,11,Wednesday,December,Weekday,1.066666667,1
12/12/2018 11:45,79.85,38.16,0,0.04,90.23,100,42300,Weekday,Wednesday,Maximum_Load,11,Wednesday,December,Weekday,1.108278843,1
12/12/2018 12:00,49.64,14.9,1.8,0.02,95.78,99.93,43200,Weekday,Wednesday,Maximum_Load,12,Wednesday,December,Weekday,1.043328461,0
12/12/2018 12:15,27.97,0,6.12,0.01,100,97.69,44100,Weekday,Wednesday,Medium_Load,12,Wednesday,December,Weekday,0.9769,0
12/12/2018 12:30,29.74,0,5,0.01,100,98.62,45000,Weekday,Wednesday,Medium_Load,12,Wednesday,December,Weekday,0.9862,0
12/12/2018 12:45,29.56,0.07,4.32,0.01,100,98.95,45900,Weekday,Wednesday,Medium_Load,12,Wednesday,December,Weekday,0.9895,0
12/12/2018 13:00,29.3,0,4.57,0.01,100,98.81,46800,Weekday,Wednesday,Medium_Load,13,Wednesday,December,Weekday,0.9881,0
12/12/2018 13:15,58.86,18.58,1.37,0.03,95.36,99.97,47700,Weekday,Wednesday,Medium_Load,13,Wednesday,December,Weekday,1.048343121,1
12/12/2018 13:30,61.78,25.78,0,0.03,92.29,100,48600,Weekday,Wednesday,Medium_Load,13,Wednesday,December,Weekday,1.083541012,1
12/12/2018 13:45,77,35.1,0,0.04,90.99,100,49500,Weekday,Wednesday,Medium_Load,13,Wednesday,December,Weekday,1.099021871,1
12/12/2018 14:00,65.56,30.17,0,0.03,90.84,100,50400,Weekday,Wednesday,Medium_Load,14,Wednesday,December,Weekday,1.100836636,1
12/12/2018 14:15,86.51,52.31,0,0.04,85.57,100,51300,Weekday,Wednesday,Medium_Load,14,Wednesday,December,Weekday,1.168633867,1
12/12/2018 14:30,60.44,25.63,0,0.03,92.06,100,52200,Weekday,Wednesday,Medium_Load,14,Wednesday,December,Weekday,1.086248099,1
12/12/2018 14:45,64.8,33.3,0,0.03,88.94,100,53100,Weekday,Wednesday,Medium_Load,14,Wednesday,December,Weekday,1.124353497,1
12/12/2018 15:00,72.18,32.04,0,0.03,91.4,100,54000,Weekday,Wednesday,Medium_Load,15,Wednesday,December,Weekday,1.094091904,1
12/12/2018 15:15,69.08,33.95,0,0.03,89.75,100,54900,Weekday,Wednesday,Medium_Load,15,Wednesday,December,Weekday,1.114206128,1
12/12/2018 15:30,66.17,34.2,0,0.03,88.84,100,55800,Weekday,Wednesday,Medium_Load,15,Wednesday,December,Weekday,1.12561909,1
12/12/2018 15:45,61.67,27.36,0,0.03,91.41,100,56700,Weekday,Wednesday,Medium_Load,15,Wednesday,December,Weekday,1.093972213,1
12/12/2018 16:00,70.6,32.69,0,0.03,90.74,100,57600,Weekday,Wednesday,Medium_Load,16,Wednesday,December,Weekday,1.102049813,1
12/12/2018 16:15,68.36,32.51,0,0.03,90.31,100,58500,Weekday,Wednesday,Medium_Load,16,Wednesday,December,Weekday,1.107297088,1
12/12/2018 16:30,75.1,38.66,0,0.03,88.91,100,59400,Weekday,Wednesday,Medium_Load,16,Wednesday,December,Weekday,1.124732876,1
12/12/2018 16:45,66.13,29.7,0,0.03,91.22,100,60300,Weekday,Wednesday,Medium_Load,16,Wednesday,December,Weekday,1.096250822,1
12/12/2018 17:00,70.7,36.22,0,0.03,89,100,61200,Weekday,Wednesday,Medium_Load,17,Wednesday,December,Weekday,1.123595506,1
12/12/2018 17:15,60.7,27.11,0,0.03,91.31,100,62100,Weekday,Wednesday,Maximum_Load,17,Wednesday,December,Weekday,1.095170299,1
12/12/2018 17:30,57.92,18.14,0.18,0.03,95.43,100,63000,Weekday,Wednesday,Maximum_Load,17,Wednesday,December,Weekday,1.047888505,1
12/12/2018 17:45,32.9,0.04,4.9,0.02,100,98.91,63900,Weekday,Wednesday,Maximum_Load,17,Wednesday,December,Weekday,0.9891,0
12/12/2018 18:00,30.53,2.74,2.59,0.01,99.6,99.64,64800,Weekday,Wednesday,Maximum_Load,18,Wednesday,December,Weekday,1.000401606,0
12/12/2018 18:15,49.9,24.08,0,0.02,90.06,100,65700,Weekday,Wednesday,Maximum_Load,18,Wednesday,December,Weekday,1.110370864,0
12/12/2018 18:30,67.25,34.92,0,0.03,88.75,100,66600,Weekday,Wednesday,Maximum_Load,18,Wednesday,December,Weekday,1.126760563,1
12/12/2018 18:45,69.37,29.81,0,0.03,91.88,100,67500,Weekday,Wednesday,Maximum_Load,18,Wednesday,December,Weekday,1.088376143,1
12/12/2018 19:00,65.99,25.78,0,0.03,93.14,100,68400,Weekday,Wednesday,Maximum_Load,19,Wednesday,December,Weekday,1.073652566,1
12/12/2018 19:15,66.02,25.27,0,0.03,93.39,100,69300,Weekday,Wednesday,Maximum_Load,19,Wednesday,December,Weekday,1.070778456,1
12/12/2018 19:30,60.19,24.95,0,0.03,92.38,100,70200,Weekday,Wednesday,Maximum_Load,19,Wednesday,December,Weekday,1.082485386,1
12/12/2018 19:45,58.54,21.85,0,0.03,93.69,100,71100,Weekday,Wednesday,Maximum_Load,19,Wednesday,December,Weekday,1.067349771,1
12/12/2018 20:00,61.85,23.44,0,0.03,93.51,100,72000,Weekday,Wednesday,Maximum_Load,20,Wednesday,December,Weekday,1.069404342,1
12/12/2018 20:15,67.07,27.22,0,0.03,92.66,100,72900,Weekday,Wednesday,Medium_Load,20,Wednesday,December,Weekday,1.079214332,1
12/12/2018 20:30,58.82,18.94,0,0.03,95.19,100,73800,Weekday,Wednesday,Medium_Load,20,Wednesday,December,Weekday,1.050530518,1
12/12/2018 20:45,53.35,16.96,0.04,0.02,95.3,100,74700,Weekday,Wednesday,Medium_Load,20,Wednesday,December,Weekday,1.049317943,1
12/12/2018 21:00,30.35,0.07,4.61,0.01,100,98.87,75600,Weekday,Wednesday,Medium_Load,21,Wednesday,December,Weekday,0.9887,0
12/12/2018 21:15,12.2,0,16.78,0.01,100,58.81,76500,Weekday,Wednesday,Medium_Load,21,Wednesday,December,Weekday,0.5881,0
12/12/2018 21:30,5.8,0,21.64,0,100,25.89,77400,Weekday,Wednesday,Medium_Load,21,Wednesday,December,Weekday,0.2589,0
12/12/2018 21:45,5.76,0,21.6,0,100,25.77,78300,Weekday,Wednesday,Medium_Load,21,Wednesday,December,Weekday,0.2577,0
12/12/2018 22:00,5.65,0,21.46,0,100,25.46,79200,Weekday,Wednesday,Medium_Load,22,Wednesday,December,Weekday,0.2546,0
12/12/2018 22:15,5.04,3.2,0.47,0,84.42,99.57,80100,Weekday,Wednesday,Maximum_Load,22,Wednesday,December,Weekday,1.179459844,0
12/12/2018 22:30,4.25,3.42,0.11,0,77.91,99.97,81000,Weekday,Wednesday,Maximum_Load,22,Wednesday,December,Weekday,1.283147221,0
12/12/2018 22:45,4.25,3.42,0.14,0,77.91,99.95,81900,Weekday,Wednesday,Maximum_Load,22,Wednesday,December,Weekday,1.282890515,0
12/12/2018 23:00,4.21,3.31,0.18,0,78.61,99.91,82800,Weekday,Wednesday,Maximum_Load,23,Wednesday,December,Weekday,1.270957893,0
12/12/2018 23:15,4.14,2.88,0.32,0,82.09,99.7,83700,Weekday,Wednesday,Light_Load,23,Wednesday,December,Weekday,1.214520648,0
12/12/2018 23:30,4.1,2.45,0.5,0,85.84,99.26,84600,Weekday,Wednesday,Light_Load,23,Wednesday,December,Weekday,1.156337372,0
12/12/2018 23:45,4.1,2.66,0.43,0,83.89,99.45,85500,Weekday,Wednesday,Light_Load,23,Wednesday,December,Weekday,1.185480987,0
12/12/2018 0:00,4.21,2.84,0.4,0,82.9,99.55,0,Weekday,Wednesday,Light_Load,0,Wednesday,December,Weekday,1.200844391,0
12/13/2018 0:15,4.1,2.88,0.32,0,81.83,99.7,900,Weekday,Thursday,Light_Load,0,Thursday,December,Weekday,1.218379567,0
12/13/2018 0:30,4.18,2.92,0.29,0,81.98,99.76,1800,Weekday,Thursday,Light_Load,0,Thursday,December,Weekday,1.216882166,0
12/13/2018 0:45,4.21,2.84,0.32,0,82.9,99.71,2700,Weekday,Thursday,Light_Load,0,Thursday,December,Weekday,1.202774427,0
12/13/2018 1:00,4.14,2.95,0.29,0,81.44,99.76,3600,Weekday,Thursday,Light_Load,1,Thursday,December,Weekday,1.224950884,0
12/13/2018 1:15,4.28,2.92,0.29,0,82.61,99.77,4500,Weekday,Thursday,Light_Load,1,Thursday,December,Weekday,1.207723036,0
12/13/2018 1:30,4.18,3.02,0.25,0,81.06,99.82,5400,Weekday,Thursday,Light_Load,1,Thursday,December,Weekday,1.231433506,0
12/13/2018 1:45,4.25,2.95,0.25,0,82.15,99.83,6300,Weekday,Thursday,Light_Load,1,Thursday,December,Weekday,1.215216068,0
12/13/2018 2:00,5.36,2.74,0,0,89.04,100,7200,Weekday,Thursday,Light_Load,2,Thursday,December,Weekday,1.123090746,0
12/13/2018 2:15,4.79,2.77,0.14,0,86.57,99.96,8100,Weekday,Thursday,Light_Load,2,Thursday,December,Weekday,1.154672519,0
12/13/2018 2:30,4.25,3.13,0.22,0,80.52,99.87,9000,Weekday,Thursday,Light_Load,2,Thursday,December,Weekday,1.240312966,0
12/13/2018 2:45,4.18,3.2,0.14,0,79.4,99.94,9900,Weekday,Thursday,Light_Load,2,Thursday,December,Weekday,1.258690176,0
12/13/2018 3:00,4.21,3.24,0.18,0,79.25,99.91,10800,Weekday,Thursday,Light_Load,3,Thursday,December,Weekday,1.260694006,0
12/13/2018 3:15,4.18,3.2,0.22,0,79.4,99.86,11700,Weekday,Thursday,Light_Load,3,Thursday,December,Weekday,1.25768262,0
12/13/2018 3:30,4.21,3.24,0.14,0,79.25,99.94,12600,Weekday,Thursday,Light_Load,3,Thursday,December,Weekday,1.261072555,0
12/13/2018 3:45,4.21,3.06,0.25,0,80.89,99.82,13500,Weekday,Thursday,Light_Load,3,Thursday,December,Weekday,1.234021511,0
12/13/2018 4:00,4.21,3.2,0.18,0,79.61,99.91,14400,Weekday,Thursday,Light_Load,4,Thursday,December,Weekday,1.254993091,0
12/13/2018 4:15,4.18,3.24,0.18,0,79.04,99.91,15300,Weekday,Thursday,Light_Load,4,Thursday,December,Weekday,1.264043522,0
12/13/2018 4:30,4.21,3.13,0.22,0,80.25,99.86,16200,Weekday,Thursday,Light_Load,4,Thursday,December,Weekday,1.244361371,0
12/13/2018 4:45,4.21,3.1,0.25,0,80.52,99.82,17100,Weekday,Thursday,Light_Load,4,Thursday,December,Weekday,1.239692002,0
12/13/2018 5:00,4.18,3.1,0.25,0,80.32,99.82,18000,Weekday,Thursday,Light_Load,5,Thursday,December,Weekday,1.242778884,0
